url;date;title;body
https://www.bbc.co.uk/news/world-europe-46034619;2018-10-30;Angela Merkel's political challengesNA;"Angela Merkel was once dubbed the Queen of Germany. These are three key moments from her political career.
She has announced she will not contest the leadership of her own party, and that this term as chancellor - her fourth - will also be her last."
https://www.bbc.co.uk/news/world-europe-11559682;2010-10-16;Angela Merkel says multicultural society has failedNA;"We use cookies to give you the best online experience. Please let us know if you agree to all of these cookies.
German Chancellor Angela Merkel says her country's attempts to build a multicultural society have failed.
Mrs Merkel said Germany's approach to multiculturalism was not working.
Islam was a part of Germany, she added, but at the same time immigrants needed to do more to integrate, including learning to speak German.
The BBC's Damon Embling reports."
https://www.bbc.co.uk/news/uk-politics-26369812;2014-02-27;The significance of Angela Merkel visitNA;"We use cookies to give you the best online experience. Please let us know if you agree to all of these cookies.
The chancellor of the most powerful country in Europe is in London.
Germany's Angela Merkel is addressing a joint meeting of parliament, having tea with the Queen and being buttered up by UK Prime Minister David Cameron.
He wants to keep her sweet because she is potentially his most powerful ally in his attempts to renegotiate the UK's relationship with Europe.
I looked ahead to the visit and examined its significance for Newsnight.The chancellor of the most powerful country in Europe is in London.
Germany's Angela Merkel is addressing a joint meeting of parliament, having tea with the Queen and being buttered up by UK Prime Minister David Cameron.
He wants to keep her sweet because she is potentially his most powerful ally in his attempts to renegotiate the UK's relationship with Europe.
I looked ahead to the visit and examined its significance for Newsnight."
https://www.bbc.co.uk/news/world-europe-23779379;2013-08-21;German Chancellor Angela Merkel visits Dachau campNA;"We use cookies to give you the best online experience. Please let us know if you agree to all of these cookies.
Angela Merkel has laid a wreath at the former Nazi concentration camp of Dachau, in the first such visit to the site by a German chancellor.
Some 30,000 people died in Dachau before it was liberated by US soldiers on 29 April 1945.
It was the first camp to be built by the Nazis in March 1933.
Mrs Merkel, who toured the remnants of the camp, said it stood for ""a horrible and unprecedented chapter of our history""."
https://www.bbc.co.uk/news/world-europe-48680629;2019-06-18;Angela Merkel seen shaking in high temperaturesNA;"The German chancellor was seen shaking as she greeted Ukraine's president on a hot day in Berlin.
Angela Merkel later said she had been dehydrated, but was now ""doing very well again"" after drinking three glasses of water."
https://www.bbc.co.uk/news/world-europe-17981341;2012-05-07;Germany's Angela Merkel says Greece must continue with agreed reformsNA;"German Chancellor Angela Merkel has said that it is of the greatest importance that Greece continues with reform plans already in place.
Speaking at a news conference she said it might be burdensome but it has to be continued.
Her comments came after a surge of voter support for anti-austerity parties in the Greek elections, with the two main parties attracting less than a third of the vote."
https://www.bbc.co.uk/news/world-europe-17487485;2012-03-26;Angela Merkel: Eurozone must hold togetherNA;"We use cookies to give you the best online experience. Please let us know if you agree to all of these cookies.
The German Chancellor, Angela Merkel, has told the BBC that it would be a huge political mistake if Greece were to leave the eurozone.
In an exclusive interview for BBC Newsnight, she told Gavin Esler that Germany would do everything it can to hold the eurozone together.
Watch the full report on Newsnight on Monday 26 March at 2230 on BBC Two."
https://www.bbc.co.uk/news/world-europe-17487487;2012-03-26;Angela Merkel: Britain must decide about EuropeNA;"We use cookies to give you the best online experience. Please let us know if you agree to all of these cookies.
The German Chancellor, Angela Merkel, has told the BBC that the British have to decide for themselves to what extent they wish to be part of Europe.
In an exclusive interview for BBC Newsnight, she told Gavin Esler that Germany wants a strong Britain in the EU.
Watch the full report on Newsnight on Monday 26 March at 2230 on BBC Two."
https://www.bbc.co.uk/news/world-europe-14538961;2011-08-16;Nicolas Sarkozy and Angela Merkel to debate eurozone crisisNA;"We use cookies to give you the best online experience. Please let us know if you agree to all of these cookies.
The French President Nicolas Sarkozy and German Chancellor Angela Merkel are to meet in Paris, to discuss how to deal with the ongoing eurozone debt crisis.
The markets have all been hoping for the launch of a common eurobond, but officials for both Ms Merkel and Mr Sarkozy have said this would not be on the agenda.
The BBC's Christian Fraser reports from Paris."
https://www.bbc.co.uk/news/business-18360827;2012-06-07;German Chancellor Angela Merkel urges EU political unionNA;"We use cookies to give you the best online experience. Please let us know if you agree to all of these cookies.
The German Chancellor, Angela Merkel, says there must be closer political union in the EU to keep the eurozone together.
She said the eurozone needed to pool sovereignty in areas other than tax and spending.
Speaking after talks with British Prime Minister David Cameron, she said: ""We want to build on what we have achieved together."""
https://www.bbc.co.uk/news/world-europe-48784475;2019-06-27;Germany's Angela Merkel seen shaking for second timeNA;"We use cookies to give you the best online experience. Please let us know if you agree to all of these cookies.
German Chancellor Angela Merkel has been seen shaking again just eight days after a previous incident that she said was the result of dehydration.
Standing alongside President Frank-Walter Steinmeier on Thursday, Mrs Merkel was offered a glass of water that she initially accepted, but then returned without drinking."
https://www.bbc.co.uk/news/uk-politics-30710984;2015-01-07;Angela Merkel: Greece should stay in eurozoneNA;"We use cookies to give you the best online experience. Please let us know if you agree to all of these cookies.
German Chancellor Angela Merkel said during a visit to London that Greece had respected its financial commitments to its European partners in recent years and she expected this to continue, dismissing suggestions of a possible Greek exit from the eurozone.
""Greece has actually made a lot of sacrifices. For many people in Greece these have been very difficult years. We've come a long way,"" she told a news conference with British Prime Minister David Cameron."
https://www.bbc.co.uk/news/world-19879623;2012-10-09;Thousands protest in Greece at Angela Merkel's visitNA;"We use cookies to give you the best online experience. Please let us know if you agree to all of these cookies.
German Chancellor Angela Merkel was met by fierce protests whilst making her first visit to Greece since the eurozone crisis erupted nearly three years ago.
Some 7,000 police officers were on duty as volleys of tear gas were fired at groups, some of whom compared Angela Merkel to the Nazis.
Gavin Hewitt reports from Athens."
https://www.bbc.co.uk/news/world-europe-15795029;2011-11-18;Angela Merkel: UK also needs strong eurozoneNA;"We use cookies to give you the best online experience. Please let us know if you agree to all of these cookies.
Chancellor Angela Merkel has said that she appreciates the UK has an interest in a strong eurozone and vowed Germany will work closely with Britain to that end.
Her comments came after talks with the UK Prime Minister David Cameron in Berlin.
She said the leaders had discussed ways to restore confidence and ensure that eurozone countries abide by their financial commitments."
https://www.bbc.co.uk/news/uk-politics-26367686;2014-02-27;LIVE: Angela Merkel speech in UK parliamentNA;"We use cookies to give you the best online experience. Please let us know if you agree to all of these cookies.
Live coverage as the German Chancellor, Angela Merkel, addresses both Houses of the UK Parliament.
The Chancellor is expected to focus on the role of Britain in the European Union"
https://www.bbc.co.uk/news/world-europe-48783407;2019-06-27;German Chancellor Angela Merkel shakes at Berlin ceremonyNA;"We use cookies to give you the best online experience. Please let us know if you agree to all of these cookies.
The German Chancellor Angela Merkel has been seen shaking at an official event for the second time in eight days.
Standing with her arms folded, she appeared to tremble as she listened to a speech in Berlin.
The BBC's Jenny Hill has said it will raise concerns about her health."
https://www.bbc.co.uk/news/world-europe-29975603;2014-11-09;Berlin Wall: Angela Merkel hails fall as 'dream come true'NA;"We use cookies to give you the best online experience. Please let us know if you agree to all of these cookies.
The fall of the Berlin Wall has shown the world that dreams can come true and ""nothing has to stay as it is"", German Chancellor Angela Merkel has said.
Speaking 25 years after the event, Mrs Merkel said the message for those in countries where rights were threatened was that things could get better.
Earlier she attended a service for the former East German regime's victims.
The Berlin Wall was built in 1961 to stop people fleeing from communist East Germany to the West.
Dani Sinha reports."
https://www.bbc.co.uk/news/world-europe-33261547;2015-06-24;Queen is shown former Berlin Wall location by Angela MerkelNA;"We use cookies to give you the best online experience. Please let us know if you agree to all of these cookies.
The Queen has met Chancellor Angela Merkel in the German chancellery building on the second day of her State visit to Germany.
As they arrived on a terrace, Ms Merkel took the Queen for a rooftop view of Berlin.
She told the Queen: ""And where the train goes there, there was the wall... and I lived in East Germany, just a few hundred metres behind these railways.''
Earlier the 89-year-old monarch and her husband Prince Philip, 94, were greeted at Berlin's Bellevue Palace by German head of state President Joachim Gauck  and his partner Daniela Schadt."
https://www.bbc.co.uk/news/world-europe-39449505;2017-03-30;Angela Merkel: We must make an effort for the EU we loveNA;"We use cookies to give you the best online experience. Please let us know if you agree to all of these cookies.
The German Chancellor gave an impassioned speech about the future of the European Union at a meeting for the 27 states in Malta, after the UK triggered Article 50."
https://www.bbc.co.uk/news/world-europe-24199261;2013-09-22;Angela Merkel hails 'superb result' after exit pollsNA;"We use cookies to give you the best online experience. Please let us know if you agree to all of these cookies.
Angela Merkel has urged her party to celebrate ""a superb result"" after exit polls suggested she was set to win a third term as German chancellor.
Her Christian Democrats took about 42% of the vote, according to exit polls.
But Mrs Merkel's preferred coalition is at risk, as her Free Democrat partners appear not have secured the 5% needed to enter parliament.
She may, therefore, be forced to seek a grand coalition with the Social Democrats - estimated to have won 26%."
https://www.bbc.co.uk/news/world-europe-19881891;2012-10-09;Tight security in Athens for Angela Merkel's visitNA;"There is tight security in Athens ahead of a visit by German Chancellor Angela Merkel, her first since the eurozone crisis erupted nearly three years ago.
Some 7,000 police officers are on duty, public gatherings are banned in certain areas of the city and protesters have been warned to ""protect the peace"".
The BBC's Mark Lowen in Athens explains why tensions surround the visit."
https://www.bbc.co.uk/news/business-16848973;2012-02-02;Angela Merkel in China for trade talksNA;"We use cookies to give you the best online experience. Please let us know if you agree to all of these cookies.
Angela Merkel, the German chancellor, has arrived in Beijing for a two-day visit expected to focus on the eurzone crisis, Iran and Syria.
Accompanied by a 20 strong trade delegation, she is scheduled to meet President Hu Jintao and Premier Wen Jiabao in the capital.
This is her fifth visit to China, a strategic economic partner for Germany.
Steve Evans looks at how much the countries need each other."
https://www.bbc.co.uk/news/world-europe-49995554;2019-10-10;Germany shooting: Angela Merkel attends vigil for synagogue attack victimsNA;"We use cookies to give you the best online experience. Please let us know if you agree to all of these cookies.
Two people have been killed by a gunman attempting to enter a synagogue in the east German city of Halle.
Witnesses inside the synagogue say the shooter tried to force his way in through the door. Dozens of Jews inside had been observing Yom Kippur on Wednesday.
The suspect has been arrested.
German Chancellor Angela Merkel attended a vigil in Berlin and expressed ""solidarity for all Jews on the holy day of Yom Kippur"".
Read more: Two dead as gunman targets German synagogue"
https://www.bbc.co.uk/news/world-europe-16108342;2011-12-09;Eurozone crisis: Angela Merkel defends 'hard rules'NA;"We use cookies to give you the best online experience. Please let us know if you agree to all of these cookies.
German Chancellor Angela Merkel has said the agreement reached by the 17 eurozone countries can be extended to other EU nations as required.
The joint Franco-German attempt to get all 27 member states to back changes to EU treaties was dropped following objections from the UK.
Mrs Merkel told journalists: ""We couldn't make rubbish compromises for the sake of the euro, we had to make hard rules... but that will not stop Europe going forward together."""
https://www.bbc.co.uk/news/world-europe-41340206;2017-09-20;How Angela Merkel rose to power to lead GermanyNA;"We use cookies to give you the best online experience. Please let us know if you agree to all of these cookies.
Angela Merkel has led Germany since 2005 and she is tipped to win a fourth term as chancellor.
Here's the insider account of how a young girl from East Germany became one of the most powerful people in the world."
https://www.bbc.co.uk/news/world-europe-35798827;2016-03-13;Germany's Angela Merkel suffers election setbackNA;"We use cookies to give you the best online experience. Please let us know if you agree to all of these cookies.
The party of German Chancellor Angela Merkel has suffered defeats in two of three states holding regional elections, exit polls suggest.
Jenny Hill reports from Berlin."
https://www.bbc.co.uk/news/world-europe-16802951;2012-01-30;Germany's Angela Merkel hails 'step forward' for EUNA;"We use cookies to give you the best online experience. Please let us know if you agree to all of these cookies.
Germany's Chancellor Angela Merkel says EU leaders have taken an ""important step forward"" in efforts to establish to join a fiscal treaty to enforce budget discipline.
Twenty-five of the EU's 27 member states have signed up to the plan but, as expected, the UK refused. The Czech Republic cited ""ratification reasons"" for its decision to abstain.
The goal is for much closer co-ordination of budget policy across the EU to prevent excessive debts accumulating.
The treaty will empower the European Court of Justice to monitor compliance and impose fines on rule-breakers."
https://www.bbc.co.uk/news/uk-northern-ireland-47808880;2019-04-04;Brexit: Angela Merkel says Germany 'will stand' with IrelandNA;"We use cookies to give you the best online experience. Please let us know if you agree to all of these cookies.
German Chancellor Angela Merkel has said Germany will stand with Ireland ""every step of the way"" over Brexit.
She was speaking following talks in Dublin with the taoiseach (Irish prime minister) about the current deadlock.
Parliament is still no closer to passing a Brexit deal, with the UK scheduled to leave the EU on 12 April.
Ms Merkel was asked if it was possible to protect the integrity of the single market without an Irish border being in place.
She said: ""We will simply have to be able to do this. We hope for a solution we can agree together with Britain.
""Where there's a will there's a way. We still hope for an orderly Brexit.""
Ms Merkel said they hoped intensive ongoing discussions in London would lead to a situation by next Wednesday ""where Prime Minister Theresa May will have something to table to us on the basis of which we can continue to talk"".
She added: ""Until the very last hour - I can say this from the German side - we will do everything in order to prevent a no-deal Brexit; Britain crashing out of the European Union.
""But we have to do this together with Britain and with their position that they will present to us.""
Leo Varadkar restated his commitment to an open border in Ireland with free movement of people and frictionless trade, with no tariffs and no checks.
He added:  ""We don't want Ireland to become a back door to the single market in the event of a hard Brexit.""
He said the two leaders had discussed planning for a no-deal Brexit.
Their meeting comes just days after Mr Varadkar held discussions with French President Emmanuel Macron in Paris.
On Wednesday, the EU said 12 April was ""the ultimate deadline"" for approving the Withdrawal Agreement.
It has been rejected by MPs three times, with DUP MPs voting against it - while independent unionist MP for North Down, Lady Hermon, voted in favour.
Speaking ahead of Ms Merkel's visit to Dublin, the taoiseach said she was ""a strong and unwavering ally of Ireland"".
Ahead of their meeting, the taoiseach and chancellor also held talks with people from Northern Ireland and the border area about the impact a no-deal Brexit could have on their livelihoods.
Mr Varadkar said it was ""important"" to hear the voices of people who lived and worked along the Irish border.
It is five years since the German chancellor was last in Dublin and although the Angela Merkel era is in its twilight she remains the most powerful politician in the EU.
Both she and Leo Varadkar are among the EU leaders who most want to avoid the UK crashing out without a deal.
She has been, as the taoiseach said an ""unwavering ally"", and most supportive of the Northern Ireland peace process.
Mr Varadkar has admitted there are difficulties in protecting both the single market and the Good Friday peace agreement while preventing a hard Irish border.German Chancellor Angela Merkel has said Germany will stand with Ireland ""every step of the way"" over Brexit.
She was speaking following talks in Dublin with the taoiseach (Irish prime minister) about the current deadlock.
Parliament is still no closer to passing a Brexit deal, with the UK scheduled to leave the EU on 12 April.
Ms Merkel was asked if it was possible to protect the integrity of the single market without an Irish border being in place.
She said: ""We will simply have to be able to do this. We hope for a solution we can agree together with Britain.
""Where there's a will there's a way. We still hope for an orderly Brexit.""
Ms Merkel said they hoped intensive ongoing discussions in London would lead to a situation by next Wednesday ""where Prime Minister Theresa May will have something to table to us on the basis of which we can continue to talk"".
She added: ""Until the very last hour - I can say this from the German side - we will do everything in order to prevent a no-deal Brexit; Britain crashing out of the European Union.
""But we have to do this together with Britain and with their position that they will present to us.""
Leo Varadkar restated his commitment to an open border in Ireland with free movement of people and frictionless trade, with no tariffs and no checks.
He added:  ""We don't want Ireland to become a back door to the single market in the event of a hard Brexit.""
He said the two leaders had discussed planning for a no-deal Brexit.
Their meeting comes just days after Mr Varadkar held discussions with French President Emmanuel Macron in Paris.
On Wednesday, the EU said 12 April was ""the ultimate deadline"" for approving the Withdrawal Agreement.
It has been rejected by MPs three times, with DUP MPs voting against it - while independent unionist MP for North Down, Lady Hermon, voted in favour.
Speaking ahead of Ms Merkel's visit to Dublin, the taoiseach said she was ""a strong and unwavering ally of Ireland"".
Ahead of their meeting, the taoiseach and chancellor also held talks with people from Northern Ireland and the border area about the impact a no-deal Brexit could have on their livelihoods.
Mr Varadkar said it was ""important"" to hear the voices of people who lived and worked along the Irish border.
It is five years since the German chancellor was last in Dublin and although the Angela Merkel era is in its twilight she remains the most powerful politician in the EU.
Both she and Leo Varadkar are among the EU leaders who most want to avoid the UK crashing out without a deal.
She has been, as the taoiseach said an ""unwavering ally"", and most supportive of the Northern Ireland peace process.
Mr Varadkar has admitted there are difficulties in protecting both the single market and the Good Friday peace agreement while preventing a hard Irish border."
https://www.bbc.co.uk/news/world-41231093;2017-09-11;Can Angela Merkel win a fourth term as German leader?NA;"We use cookies to give you the best online experience. Please let us know if you agree to all of these cookies.
Angela Merkel has led Germany since 2005. She has endured a global financial crisis, turmoil over migration policy, and the disruption caused by Brexit.
But she is tipped to win a fourth term as chancellor. Is she now the world's most powerful person?
TAP HERE to find out moreAngela Merkel has led Germany since 2005. She has endured a global financial crisis, turmoil over migration policy, and the disruption caused by Brexit.
But she is tipped to win a fourth term as chancellor. Is she now the world's most powerful person?
TAP HERE to find out more"
https://www.bbc.co.uk/news/world-europe-52609417;2020-05-10;Angela Merkel compared to Hitler by Malta ambassador who then quitsNA;"We use cookies to give you the best online experience. Please let us know if you agree to all of these cookies.
Malta's ambassador to Finland has resigned after comparing German Chancellor Angela Merkel to Nazi dictator Adolf Hitler, local media say.
Michael Zammit Tabona reportedly wrote on his Facebook page: ""Seventy-five years ago we stopped Hitler. Who will stop Angela Merkel? She has fulfilled Hitler's dream! To control Europe.""
The post has since been deleted.
Maltese Foreign Minister Evarist Bartolo said Germany would receive an apology, the Times of Malta reports.
Mr Bartolo told the newspaper that he had instructed the ambassador to remove the comment ""as soon as I was alerted to it"".
Mr Zammit Tabona, who became Malta's ambassador in Finland in 2014, has so far made no comment on the row.
He is reported to be a political appointee - not a career diplomat.Malta's ambassador to Finland has resigned after comparing German Chancellor Angela Merkel to Nazi dictator Adolf Hitler, local media say.
Michael Zammit Tabona reportedly wrote on his Facebook page: ""Seventy-five years ago we stopped Hitler. Who will stop Angela Merkel? She has fulfilled Hitler's dream! To control Europe.""
The post has since been deleted.
Maltese Foreign Minister Evarist Bartolo said Germany would receive an apology, the Times of Malta reports.
Mr Bartolo told the newspaper that he had instructed the ambassador to remove the comment ""as soon as I was alerted to it"".
Mr Zammit Tabona, who became Malta's ambassador in Finland in 2014, has so far made no comment on the row.
He is reported to be a political appointee - not a career diplomat."
https://www.bbc.co.uk/news/uk-politics-16725261;2012-01-25;Angela Merkel opens WEF at DavosNA;"We use cookies to give you the best online experience. Please let us know if you agree to all of these cookies.
German Chancellor Angela Merkel opens the World Economic Forum at Davos."
https://www.bbc.co.uk/news/uk-politics-24132192;2013-09-19;What did Angela Merkel do when the Berlin Wall came down?NA;"Angela Merkel is arguably the most powerful woman in the world, yet in Britain very little is known about her. On the eve of the German election, Andrew Marr attempts to unravel the enigma of the German Chancellor.
He visits her hometown of Templin and East Berlin to explore how growing up in East Germany influenced Merkel.
The fall of the Berlin Wall was a turning point for Merkel. Until then, she had pursued a successful career in science and expressed little interest in politics.
But on the night the wall fell, she opted to go for a sauna and beer with a friend instead of joining the crowds.
Watch The Making of Merkel on BBC Two on Saturday 21 September at 20:00 BST or catch it later on the BBC iPlayer."
https://www.bbc.co.uk/news/world-europe-24213810;2013-09-23;Angela Merkel to start talks on new German coalitionNA;"We use cookies to give you the best online experience. Please let us know if you agree to all of these cookies.
German Chancellor Angela Merkel's is considering who to team up with to form a new coalition after her party's election victory.
Her Christian Democrats got 41.5% - their best result since 1994, but just short of a clear majority.
Gavin Hewitt reports."
https://www.bbc.co.uk/news/world-europe-16183976;2011-12-14;Angela Merkel: UK role in EU is secureNA;"German Chancellor Angela Merkel has said that ""Britain will remain a very secure partner in the European Union"", despite Prime Minister David Cameron's recent refusal to sign up to treaty changes.
At last week's EU summit 26 of the bloc's 27 nations agreed to new rules to limit deficits, strengthen the eurozone and move toward fiscal union.
But Mr Cameron would not support the plans, saying that he needed greater safeguards to protect the City of London's financial sector.
Addressing parliament in Berlin, Mrs Merkel warned that there would be no ""quick fix"" to solve the eurozone crisis, but said Europe would emerge stronger and more stable."
https://www.bbc.co.uk/news/uk-politics-26367692;2014-02-27;Live: Angela Merkel news conferenceNA;"We use cookies to give you the best online experience. Please let us know if you agree to all of these cookies.
Live coverage of the news conference at Downing Street with the German Chancellor, Angela Merkel and the British Prime Minister, David Cameron."
https://www.bbc.co.uk/news/uk-wales-north-west-wales-36864993;2016-07-22;PM Theresa May's Snowdonia gift for Angela MerkelNA;"We use cookies to give you the best online experience. Please let us know if you agree to all of these cookies.
If German Chancellor Angela Merkel is spotted hiking through Snowdonia, tourism officials can thank new Prime Minister Theresa May.
When two of the world's most powerful women met for the first time in Berlin on Wednesday, Mrs May gave her German counterpart a guide to the national park.
The PM chose Great Mountain Days in Snowdonia.
The pair are said to be keen walkers.
Author Terry Marsh joked: ""If I'd known I would have given her a signed copy.""
Jonathan Williams, of the book's publisher Cicerone, said he was ""intrigued and impressed"" to learn about Mrs May's gift.
""I had heard that Theresa May was a keen walker and we know that Angela Merkel is as well,"" he said.
""Snowdonia is a great choice and if Mrs Merkel can fit the trip in we would be delighted to help ensure she had a great visit.""
Mrs May also gave her the 1973 classic Coast to Coast, which covers northern England.If German Chancellor Angela Merkel is spotted hiking through Snowdonia, tourism officials can thank new Prime Minister Theresa May.
When two of the world's most powerful women met for the first time in Berlin on Wednesday, Mrs May gave her German counterpart a guide to the national park.
The PM chose Great Mountain Days in Snowdonia.
The pair are said to be keen walkers.
Author Terry Marsh joked: ""If I'd known I would have given her a signed copy.""
Jonathan Williams, of the book's publisher Cicerone, said he was ""intrigued and impressed"" to learn about Mrs May's gift.
""I had heard that Theresa May was a keen walker and we know that Angela Merkel is as well,"" he said.
""Snowdonia is a great choice and if Mrs Merkel can fit the trip in we would be delighted to help ensure she had a great visit.""
Mrs May also gave her the 1973 classic Coast to Coast, which covers northern England."
https://www.bbc.co.uk/news/world-europe-41383059;2017-09-25;German Chancellor Angela Merkel re-elected for fourth termNA;"We use cookies to give you the best online experience. Please let us know if you agree to all of these cookies.
German Chancellor Angela Merkel has been re-elected while nationalists the AfD have won seats for the first time."
https://www.bbc.co.uk/news/world-europe-36119459;2016-04-23;Migrant crisis: Angela Merkel in Turkey to promote dealNA;"We use cookies to give you the best online experience. Please let us know if you agree to all of these cookies.
German Chancellor Angela Merkel and European Union officials are to visit a camp for Syrian refugees in Turkey.
Mrs Merkel is expected to use the visit to promote the recent and controversial EU deal with Turkey about migrants.
Selin Girit reports from Gaziantep, near the Turkish-Syrian border."
https://www.bbc.co.uk/news/world-europe-23707216;2013-08-15;Angela Merkel launches bid for third termNA;"The German Chancellor, Angela Merkel, has launched her campaign for re-election for a third term.
She told a crowd of supporters that she was a safe pair of hands that would steer Germany through crisis.
Emily Thomas reports."
https://www.bbc.co.uk/news/world-europe-38042937;2016-11-21;Angela Merkel, German Chancellor, to seek fourth termNA;"We use cookies to give you the best online experience. Please let us know if you agree to all of these cookies.
Germany's centre-right Chancellor Angela Merkel has announced that she will run for a fourth term in office.
She told her Christian Democratic Union (CDU) party in Berlin she expected her toughest campaign yet and would ""fight for our values and our way of life"".
An election is due to be held next year after four years of coalition with the Social Democrats (SPD).
Mrs Merkel's poll ratings have slipped since the height of her popularity but she retains wide support.
The chancellor, who has been in office since 2005, is also being challenged by the populist right-wing AfD party.
She announced she would stand again after meeting party leaders at CDU headquarters.
She told reporters that the decision to run for a fourth term had been ""anything but trivial after 11 years in office"".
She added that she expected challenges from both the right and the left of the political spectrum.
Is Merkel really on the ropes?
Profile: Angela Merkel
In September, Mrs Merkel accepted responsibility for election defeats for the CDU in several states and conceded that her open-door policy towards migrants was a factor.
Germany expected up to 300,000 migrants to arrive in the country this year, the head of the country's federal office for migration and refugees said earlier this year.
In 2015, Germany received more than a million applications for asylum.
She's kept Germany guessing for weeks, but it looks as though Angela Merkel has finally answered the so called K-frage (chancellor question).
A poll for one Sunday newspaper (in German) found that 55% of Germans would vote for her. Mrs Merkel's approval ratings have gone up and down in recent months as a result of her refugee policy but they remain the envy of other world leaders.
Even so, she will be battling the tide of populism that swept Donald Trump to victory in the States and which is also washing across Europe. The anti-Muslim party Alternative fuer Deutschland (AfD) is likely to win seats in the national parliament next year. It's highly unlikely to take Mrs Merkel down but it is leaching votes from Germany's established political parties.
Those parties are - by and large - likely to be relieved by Mrs Merkel's decision. In the past few years the job of German chancellor has become one of the most powerful political positions in the world. The next incumbent must not only lead the country but deal with a fragmenting EU, in a world which may be much changed by the new US administration.
It's widely (sometimes grudgingly ) accepted here that there simply isn't another realistic candidate for the job. As one broadcaster put it: ""Angela Merkel - the indispensable"".
Read more: Germany jolted by AfD success
A pastor's daughter who grew up in communist East Germany, Mrs Merkel has run the united country since 2005.
If she wins next year's general election, due to take place between August and October, she will equal the post-war record set by Helmut Kohl, who was chancellor from 1982 to 1998.
Germany - Europe's economic powerhouse - does not have term limits on the country's top job.Germany's centre-right Chancellor Angela Merkel has announced that she will run for a fourth term in office.
She told her Christian Democratic Union (CDU) party in Berlin she expected her toughest campaign yet and would ""fight for our values and our way of life"".
An election is due to be held next year after four years of coalition with the Social Democrats (SPD).
Mrs Merkel's poll ratings have slipped since the height of her popularity but she retains wide support.
The chancellor, who has been in office since 2005, is also being challenged by the populist right-wing AfD party.
She announced she would stand again after meeting party leaders at CDU headquarters.
She told reporters that the decision to run for a fourth term had been ""anything but trivial after 11 years in office"".
She added that she expected challenges from both the right and the left of the political spectrum.
Is Merkel really on the ropes?
Profile: Angela Merkel
In September, Mrs Merkel accepted responsibility for election defeats for the CDU in several states and conceded that her open-door policy towards migrants was a factor.
Germany expected up to 300,000 migrants to arrive in the country this year, the head of the country's federal office for migration and refugees said earlier this year.
In 2015, Germany received more than a million applications for asylum.
She's kept Germany guessing for weeks, but it looks as though Angela Merkel has finally answered the so called K-frage (chancellor question).
A poll for one Sunday newspaper (in German) found that 55% of Germans would vote for her. Mrs Merkel's approval ratings have gone up and down in recent months as a result of her refugee policy but they remain the envy of other world leaders.
Even so, she will be battling the tide of populism that swept Donald Trump to victory in the States and which is also washing across Europe. The anti-Muslim party Alternative fuer Deutschland (AfD) is likely to win seats in the national parliament next year. It's highly unlikely to take Mrs Merkel down but it is leaching votes from Germany's established political parties.
Those parties are - by and large - likely to be relieved by Mrs Merkel's decision. In the past few years the job of German chancellor has become one of the most powerful political positions in the world. The next incumbent must not only lead the country but deal with a fragmenting EU, in a world which may be much changed by the new US administration.
It's widely (sometimes grudgingly ) accepted here that there simply isn't another realistic candidate for the job. As one broadcaster put it: ""Angela Merkel - the indispensable"".
Read more: Germany jolted by AfD success
A pastor's daughter who grew up in communist East Germany, Mrs Merkel has run the united country since 2005.
If she wins next year's general election, due to take place between August and October, she will equal the post-war record set by Helmut Kohl, who was chancellor from 1982 to 1998.
Germany - Europe's economic powerhouse - does not have term limits on the country's top job."
https://www.bbc.co.uk/news/world-europe-34060888;2015-08-26;Angela Merkel statement on asylum protestsNA;"We use cookies to give you the best online experience. Please let us know if you agree to all of these cookies.
German Chancellor Angela Merkel makes a statement after visiting the town of Heidenau, near Dresden, scene of violent protests at an asylum shelter last weekend.
Mrs Merkel has said the behaviour of right-wing activists were ""abhorrent"" and ""shameful""."
https://www.bbc.co.uk/news/world-europe-36847784;2016-07-20;Theresa May and Angela Merkel on first impressionsNA;"We use cookies to give you the best online experience. Please let us know if you agree to all of these cookies.
British Prime Minister Theresa May has said her first talks with German Chancellor Angela Merkel have been constructive and both women ""get on with the job"".
The BBC's Laura Kuenssberg had asked how they got on with each other."
